#class tools::wcsv::ntuple
#title Edep and TrackL
#separator 44
#vector_separator 59
#column double Eabs
#column double Egap
#column double Labs
#column double Lgap
0,0,0,0
0,0,0,0
0.0856347,0,0.0191801,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0846958,0,0.0174357,0
0.0871122,0,0.0341538,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0875217,0,0.0282175,0
0,0,0,0
0.0907444,0,0.0302359,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0866913,0,0.0277059,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.087704,0,0.0345477,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0846456,0,0.0264611,0
0.0870432,0,0.022202,0
0,0,0,0
0.0879391,0,0.0355255,0
0.0878205,0,0.0284023,0
0,0,0,0
0,0,0,0
0.0864046,0,0.0275301,0
0,0,0,0
0.0861064,0,0.0273478,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.088441,0,0.0287878,0
0.085674,0,0.0270842,0
0.0881669,0,0.034857,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0876007,0,0.0282663,0
0.0861993,0,0.0274046,0
0,0,0,0
0,0,0,0
0.0865437,0,0.0276154,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0884338,0,0.0287833,0
0,0,0,0
0,0,0,0
0.0844904,0,0.0263675,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0856958,0,0.0233879,0
0,0,0,0
0,0,0,0
0.0866153,0,0.0276593,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0853525,0,0.0268888,0
0.0852483,0,0.0268256,0
0.0856557,0,0.0231618,0
0,0,0,0
0,0,0,0
0.0862848,0,0.0336059,0
0,0,0,0
0,0,0,0
0.0849668,0,0.0266551,0
0,0,0,0
0.0857073,0,0.0271044,0
0,0,0,0
0.0849586,0,0.0266501,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.088398,0,0.0287611,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0846542,0,0.0264663,0
0.0867759,0,0.0277579,0
0,0,0,0
0,0,0,0
0.0861892,0,0.0273984,0
0,0,0,0
0.0880221,0,0.0285274,0
0,0,0,0
0.0902675,0,0.0303821,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.08541,0,0.0233383,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.087812,0,0.0283971,0
0.0881408,0,0.0348396,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0866183,0,0.0276611,0
0,0,0,0
0,0,0,0
0,0,0,0
0.086514,0,0.0275972,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0861462,0,0.0273721,0
0,0,0,0
0.0882873,0,0.0349377,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0878168,0,0.0284001,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0857392,0,0.0271239,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0874941,0,0.0282004,0
0.0903258,0,0.0299708,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0883876,0,0.0287546,0
0.0857001,0,0.0332207,0
0.0866845,0,0.0277017,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0853196,0,0.0268688,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0855799,0,0.0246832,0
0,0,0,0
0,0,0,0
0.0888127,0,0.0290197,0
0.0875092,0,0.0282097,0
0.0880183,0,0.0276476,0
0.0869773,0,0.0278817,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0863723,0,0.0275104,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0859845,0,0.0272734,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0893651,0,0.0196671,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0868905,0,0.0341258,0
0,0,0,0
0,0,0,0
0.084445,0,0.0263402,0
0.0904691,0,0.0300614,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0879617,0,0.0207024,0
0,0,0,0
0.0899342,0,0.0297235,0
0.0877851,0,0.0197528,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0862056,0,0.0274084,0
0,0,0,0
0,0,0,0
0,0,0,0
0.084352,0,0.0188503,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0876239,0,0.0282806,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0866309,0,0.02625,0
0.0867234,0,0.0277256,0
0.085594,0,0.0270355,0
0,0,0,0
0.0873975,0,0.0281407,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0856976,0,0.0270985,0
0,0,0,0
0,0,0,0
0,0,0,0
0.086382,0,0.0194021,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0845497,0,0.0264033,0
0,0,0,0
0,0,0,0
0.0874953,0,0.0242896,0
0,0,0,0
0.0870012,0,0.0278964,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0858318,0,0.0271803,0
0.0856115,0,0.0270462,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0880499,0,0.0347788,0
0.0874149,0,0.0281515,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.086613,0,0.0276579,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0859955,0,0.0272002,0
0,0,0,0
0.0860499,0,0.0334509,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0883192,0,0.028712,0
0.0870126,0,0.0279034,0
0,0,0,0
0.085958,0,0.0217293,0
0,0,0,0
0.0869299,0,0.0340328,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0876023,0,0.0282673,0
0,0,0,0
0.0876426,0,0.0282922,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0864311,0,0.0275464,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0872479,0,0.0280484,0
0,0,0,0
0.0895047,0,0.0365866,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0881755,0,0.0201773,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0889709,0,0.0220329,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0891152,0,0.0285906,0
0,0,0,0
0,0,0,0
0.0849381,0,0.0266377,0
0,0,0,0
0,0,0,0
0.0889686,0,0.0353951,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0860399,0,0.0334444,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0857142,0,0.0271086,0
0.0851323,0,0.0267553,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0857652,0,0.0238249,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0873326,0,0.0343003,0
0,0,0,0
0.0866282,0,0.0276672,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0895591,0,0.0294874,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0888592,0,0.0290487,0
0.0880006,0,0.035567,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0857834,0,0.0271508,0
0,0,0,0
0,0,0,0
0.0870538,0,0.0279288,0
0,0,0,0
0,0,0,0
0.0848812,0,0.0266034,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0876076,0,0.0282706,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0869065,0,0.0278381,0
0,0,0,0
0.0861462,0,0.0273721,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0854751,0,0.0269632,0
0.0872414,0,0.0280443,0
0,0,0,0
0.0865923,0,0.0276452,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0854329,0,0.0269376,0
0.0858168,0,0.0271711,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.085971,0,0.033399,0
0,0,0,0
0.0862939,0,0.0337305,0
0.0888013,0,0.0290125,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0861757,0,0.0273901,0
0.0897063,0,0.02958,0
0.0839268,0,0.0260289,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0860731,0,0.0273275,0
0,0,0,0
0,0,0,0
0.0901582,0,0.0298648,0
0,0,0,0
0.0871826,0,0.0342006,0
0,0,0,0
0,0,0,0
0.0860305,0,0.0273014,0
0.0882809,0,0.0286882,0
0.0889325,0,0.0290945,0
0,0,0,0
0.0877015,0,0.022332,0
0.0876231,0,0.0218803,0
0.0866991,0,0.0277107,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0853068,0,0.026861,0
0.0869186,0,0.0278456,0
0.0897686,0,0.0296192,0
0.0880804,0,0.0285636,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0858841,0,0.0272121,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0895397,0,0.0294752,0
0,0,0,0
0.0892921,0,0.0356132,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0837684,0,0.025934,0
0,0,0,0
0.087222,0,0.0280324,0
0.0857871,0,0.027153,0
0.0843267,0,0.026269,0
0.0861943,0,0.0274015,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0880543,0,0.025469,0
0.0901252,0,0.0292696,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0878521,0,0.0346466,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0858934,0,0.0272178,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0890239,0,0.0291517,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0870526,0,0.0245649,0
0.0848713,0,0.0265974,0
0,0,0,0
0.0833582,0,0.025689,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0856652,0,0.0270788,0
0.0881477,0,0.0286054,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0877389,0,0.0283518,0
0,0,0,0
0.0857822,0,0.02715,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0862894,0,0.0274597,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0881996,0,0.0286376,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.087811,0,0.0346192,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0869396,0,0.0278585,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0879351,0,0.0284734,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0854888,0,0.0269715,0
0,0,0,0
0.0874663,0,0.0281832,0
0,0,0,0
0,0,0,0
0.0884159,0,0.0287722,0
0,0,0,0
0,0,0,0
0.0865524,0,0.0276207,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0886689,0,0.0289299,0
0.0866227,0,0.0212383,0
0,0,0,0
0,0,0,0
0.0855128,0,0.0269861,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0848748,0,0.0265995,0
0.0858197,0,0.0271729,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0849835,0,0.0266652,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0853727,0,0.0330057,0
0,0,0,0
0.0874615,0,0.0218269,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0887779,0,0.0289979,0
0,0,0,0
0,0,0,0
0.0849499,0,0.0335321,0
0,0,0,0
0,0,0,0
0.0858373,0,0.0271836,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0883517,0,0.0287322,0
0,0,0,0
0.0873925,0,0.0281376,0
0,0,0,0
0.0877761,0,0.0345959,0
0.0870637,0,0.0279348,0
0,0,0,0
0,0,0,0
0.0866599,0,0.0276866,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0827576,0,0.0253317,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0840536,0,0.0261049,0
0.0873362,0,0.0281028,0
0,0,0,0
0.0882547,0,0.0286719,0
0,0,0,0
0.0881777,0,0.0348643,0
0,0,0,0
0.0883135,0,0.0287085,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0851214,0,0.0202294,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0873384,0,0.0281042,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0887934,0,0.0202791,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0884936,0,0.0288206,0
0,0,0,0
0.087052,0,0.0279277,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0871219,0,0.0279707,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.084937,0,0.0266371,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0872461,0,0.0196565,0
0.0888973,0,0.0290726,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0848596,0,0.0326699,0
0.0863891,0,0.0193931,0
0.0880847,0,0.0285662,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0897348,0,0.0295979,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0853247,0,0.0268719,0
0,0,0,0
0.0870065,0,0.0272848,0
0,0,0,0
0.0887634,0,0.0289889,0
0,0,0,0
0.0854072,0,0.026922,0
0.086557,0,0.0276235,0
0,0,0,0
0.0877741,0,0.0283736,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0859082,0,0.0333576,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0859874,0,0.0272751,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0865111,0,0.0275954,0
0,0,0,0
0,0,0,0
0.0863672,0,0.0203128,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0842035,0,0.026195,0
0,0,0,0
0.0866884,0,0.0338728,0
0,0,0,0
0,0,0,0
0.0825466,0,0.0177848,0
0,0,0,0
0,0,0,0
0.0872905,0,0.0280747,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0851213,0,0.0230851,0
0,0,0,0
0.0890175,0,0.0291477,0
0,0,0,0
0,0,0,0
0.0882081,0,0.0286429,0
0.0883692,0,0.0287431,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0870981,0,0.0279561,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0835615,0,0.0258103,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0879959,0,0.0285111,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0860737,0,0.0273278,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0869958,0,0.0278931,0
0.0886628,0,0.0289261,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0862478,0,0.0261427,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0866695,0,0.0276925,0
0,0,0,0
0.0852262,0,0.024303,0
0,0,0,0
0,0,0,0
0.0881161,0,0.0285858,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0863925,0,0.0275227,0
